seed,method,estimate,bias,alpha,beta,propensity_spec,outcome_spec,setting,n,truth
10048,DR.pfal,2.1573904317805512,0.15739043178055123,"[0.0, 2.0]","[0.0, 2.0, 3.0, 2.0, -4.0]",false,true,B,1000,2.0
10048,DR.o&pfal,2.393999124943776,0.3939991249437762,"[0.0, 2.0]","[0.0, 2.0, 3.0]",false,false,B,1000,2.0
10049,IPW,2.2314712197063655,0.23147121970636553,"[-3.0, 2.5, 3.0, 1.0, -3.0]",,true,,B,1000,2.0
10049,IPW.fal,1.9554416137253952,-0.044558386274604844,"[0.0, 2.0]",,false,,B,1000,2.0
10049,OR,2.055913230806526,0.055913230806526215,,"[0.0, 2.0, 3.0, 2.0, -4.0]",,true,B,1000,2.0
10049,OR.fal,0.38293251411759954,-1.6170674858824006,,"[0.0, 2.0, 3.0]",,false,B,1000,2.0
10049,DR,2.1501449386839724,0.15014493868397238,"[-3.0, 2.5, 3.0, 1.0, -3.0]","[0.0, 2.0, 3.0, 2.0, -4.0]",true,true,B,1000,2.0
10049,DR.ofal,2.2642696906128013,0.26426969061280126,"[-3.0, 2.5, 3.0, 1.0, -3.0]","[0.0, 2.0, 3.0]",true,false,B,1000,2.0
10049,DR.pfal,2.0955583816347376,0.09555838163473762,"[0.0, 2.0]","[0.0, 2.0, 3.0, 2.0, -4.0]",false,true,B,1000,2.0
10049,DR.o&pfal,2.4514096391212306,0.45140963912123055,"[0.0, 2.0]","[0.0, 2.0, 3.0]",false,false,B,1000,2.0
10050,IPW,1.540238979046821,-0.45976102095317906,"[-3.0, 2.5, 3.0, 1.0, -3.0]",,true,,B,1000,2.0
10050,IPW.fal,1.4171230676629252,-0.5828769323370748,"[0.0, 2.0]",,false,,B,1000,2.0
10050,OR,1.7861130215545318,-0.21388697844546822,,"[0.0, 2.0, 3.0, 2.0, -4.0]",,true,B,1000,2.0
10050,OR.fal,0.3142591604844186,-1.6857408395155815,,"[0.0, 2.0, 3.0]",,false,B,1000,2.0
10050,DR,1.6616321086146941,-0.3383678913853059,"[-3.0, 2.5, 3.0, 1.0, -3.0]","[0.0, 2.0, 3.0, 2.0, -4.0]",true,true,B,1000,2.0
10050,DR.ofal,1.5927106662476431,-0.4072893337523569,"[-3.0, 2.5, 3.0, 1.0, -3.0]","[0.0, 2.0, 3.0]",true,false,B,1000,2.0
10050,DR.pfal,1.746575764473967,-0.253424235526033,"[0.0, 2.0]","[0.0, 2.0, 3.0, 2.0, -4.0]",false,true,B,1000,2.0
10050,DR.o&pfal,2.0435602341018586,0.04356023410185861,"[0.0, 2.0]","[0.0, 2.0, 3.0]",false,false,B,1000,2.0
