seed,method,estimate,bias,alpha,beta,propensity_spec,outcome_spec,setting,n,truth,truth_key
71,DR.pfal,1.0652231568035775,0.06522315680357749,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
71,DR.o&pfal,0.45070309161530103,-0.549296908384699,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
72,IPW,1.2212324880458088,0.22123248804580875,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
72,IPW.fal,0.7372835183001689,-0.2627164816998311,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
72,OR,1.0437499682547269,0.04374996825472688,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
72,OR.fal,0.9568841224434812,-0.0431158775565188,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
72,DR,1.0369257745832188,0.03692577458321877,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
72,DR.ofal,1.215432954457153,0.21543295445715294,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
72,DR.pfal,1.0420372693435591,0.042037269343559114,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
72,DR.o&pfal,0.8613077825769292,-0.1386922174230708,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
73,IPW,0.7246618207899811,-0.2753381792100189,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
73,IPW.fal,0.16512168613622843,-0.8348783138637715,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
73,OR,0.9547980982613762,-0.04520190173862382,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
73,OR.fal,0.26790751404003754,-0.7320924859599625,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
73,DR,0.955239536277964,-0.044760463722036015,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
73,DR.ofal,0.7186083001116658,-0.28139169988833423,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
73,DR.pfal,0.9556987045439266,-0.04430129545607342,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
73,DR.o&pfal,0.19160232480346606,-0.8083976751965339,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
74,IPW,0.8890053624097768,-0.11099463759022321,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
74,IPW.fal,0.42044501839586645,-0.5795549816041335,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
74,OR,0.9755988310358666,-0.024401168964133357,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
74,OR.fal,0.569181773133359,-0.43081822686664095,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
74,DR,0.9629858044889916,-0.037014195511008374,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
74,DR.ofal,0.8810630916026305,-0.11893690839736948,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
74,DR.pfal,0.9789832020081388,-0.02101679799186118,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
74,DR.o&pfal,0.5047654359949306,-0.4952345640050694,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
75,IPW,0.8374915311731171,-0.16250846882688286,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
75,IPW.fal,0.5288647873994976,-0.4711352126005024,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
75,OR,0.8969269441706393,-0.10307305582936066,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
75,OR.fal,0.5915894470415588,-0.4084105529584412,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
75,DR,0.8919240396999774,-0.10807596030002264,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
75,DR.ofal,0.8029422079286053,-0.19705779207139473,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
75,DR.pfal,0.8893839784357328,-0.1106160215642672,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
75,DR.o&pfal,0.5373853949242013,-0.46261460507579866,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
76,IPW,0.805172250471926,-0.19482774952807402,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
76,IPW.fal,0.2935053791623544,-0.7064946208376456,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
76,OR,0.8597104750338254,-0.14028952496617464,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
76,OR.fal,0.46566603594300443,-0.5343339640569955,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
76,DR,0.8640760311597441,-0.13592396884025593,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
76,DR.ofal,0.7901638280425689,-0.2098361719574311,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
76,DR.pfal,0.8617277534915085,-0.13827224650849146,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
76,DR.o&pfal,0.38971313403369334,-0.6102868659663067,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
77,IPW,1.5284645811020967,0.5284645811020967,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
77,IPW.fal,0.8734887960741635,-0.12651120392583648,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
77,OR,1.2126784492828087,0.21267844928280866,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
77,OR.fal,1.0765402816355867,0.07654028163558668,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
77,DR,1.1934908159664392,0.19349081596643924,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
77,DR.ofal,1.5505277941872155,0.5505277941872155,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
77,DR.pfal,1.2173332404173143,0.21733324041731428,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
77,DR.o&pfal,1.0427099413615675,0.04270994136156747,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
78,IPW,1.158002460528338,0.1580024605283381,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
78,IPW.fal,0.46914379620946817,-0.5308562037905318,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
78,OR,1.2875460307546291,0.28754603075462914,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
78,OR.fal,0.6735512315470104,-0.32644876845298965,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
78,DR,1.3018501331209673,0.3018501331209673,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
78,DR.ofal,1.1644330816661508,0.16443308166615078,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
78,DR.pfal,1.2791257821443276,0.2791257821443276,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
78,DR.o&pfal,0.6028298384416205,-0.3971701615583795,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
79,IPW,0.9210642128668587,-0.07893578713314131,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
79,IPW.fal,0.4599114667515638,-0.5400885332484362,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
79,OR,1.0909352568507247,0.09093525685072468,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
79,OR.fal,0.5853772870261712,-0.4146227129738288,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
79,DR,1.0799067914436455,0.07990679144364554,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
79,DR.ofal,0.9189375352924766,-0.08106246470752343,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
79,DR.pfal,1.0881825767365476,0.08818257673654761,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
79,DR.o&pfal,0.5274007492468498,-0.47259925075315024,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
80,IPW,1.0023854249653552,0.0023854249653552095,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
80,IPW.fal,0.5258849648476724,-0.47411503515232756,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
80,OR,1.2555564264248178,0.2555564264248178,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
80,OR.fal,0.7347130141936445,-0.26528698580635546,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
80,DR,1.269873500202455,0.26987350020245504,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
80,DR.ofal,0.9799868256626966,-0.02001317433730343,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
80,DR.pfal,1.252116983048682,0.252116983048682,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
80,DR.o&pfal,0.6524721424183295,-0.3475278575816705,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
81,IPW,0.7653673227626121,-0.2346326772373879,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
81,IPW.fal,0.1667053853021258,-0.8332946146978741,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
81,OR,1.0626522831835647,0.06265228318356475,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
81,OR.fal,0.278610692952564,-0.721389307047436,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
81,DR,1.084008463312838,0.08400846331283796,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
81,DR.ofal,0.676872790963214,-0.32312720903678605,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
81,DR.pfal,1.0515683691235047,0.05156836912350471,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
81,DR.o&pfal,0.16235961818682157,-0.8376403818131785,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
82,IPW,1.1370499006456003,0.1370499006456003,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
82,IPW.fal,0.6883916631938528,-0.3116083368061472,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
82,OR,0.9719018372886025,-0.028098162711397534,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
82,OR.fal,0.9017548737288217,-0.09824512627117832,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
82,DR,0.9535141060006319,-0.04648589399936809,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
82,DR.ofal,1.104473009032416,0.10447300903241596,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
82,DR.pfal,0.9762803683386192,-0.023719631661380802,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
82,DR.o&pfal,0.9127335707259079,-0.08726642927409212,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
83,IPW,0.7075845329413871,-0.2924154670586129,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
83,IPW.fal,0.1190402479613468,-0.8809597520386532,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
83,OR,0.9235094055918602,-0.07649059440813977,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
83,OR.fal,0.31820749470823684,-0.6817925052917632,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
83,DR,0.9334931149804986,-0.06650688501950142,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
83,DR.ofal,0.6823424504702917,-0.31765754952970826,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
83,DR.pfal,0.9121760257789843,-0.08782397422101573,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
83,DR.o&pfal,0.17363923184427726,-0.8263607681557228,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
84,IPW,0.5130972914455822,-0.48690270855441775,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
84,IPW.fal,-0.03469457773016538,-1.0346945777301655,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
84,OR,0.8852812493644306,-0.11471875063556936,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
84,OR.fal,0.07511928553780231,-0.9248807144621977,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
84,DR,0.8994058026159588,-0.10059419738404118,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
84,DR.ofal,0.491475067367013,-0.508524932632987,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
84,DR.pfal,0.8924274692297195,-0.1075725307702805,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
84,DR.o&pfal,-0.06973436628604185,-1.069734366286042,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
85,IPW,1.0603906767080948,0.06039067670809484,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
85,IPW.fal,0.4650951273797083,-0.5349048726202916,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
85,OR,1.0137134907864038,0.013713490786403826,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
85,OR.fal,0.6341313743344485,-0.36586862566555145,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
85,DR,1.0045110276195877,0.00451102761958766,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
85,DR.ofal,1.0643449521699004,0.06434495216990044,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
85,DR.pfal,1.0232922276508543,0.023292227650854258,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
85,DR.o&pfal,0.6123154513681552,-0.38768454863184476,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
86,IPW,0.6665302817936198,-0.33346971820638016,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
86,IPW.fal,0.17963580116591868,-0.8203641988340813,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
86,OR,1.0078998771959329,0.00789987719593288,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
86,OR.fal,0.3797545002915353,-0.6202454997084648,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
86,DR,1.0030825873463884,0.0030825873463884434,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
86,DR.ofal,0.6734974581145214,-0.32650254188547856,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
86,DR.pfal,1.0061386037318432,0.006138603731843162,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
86,DR.o&pfal,0.3106594756204613,-0.6893405243795387,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
87,IPW,0.5168576150207638,-0.48314238497923623,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
87,IPW.fal,0.05094055595222016,-0.9490594440477799,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
87,OR,0.6741684469414714,-0.3258315530585286,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
87,OR.fal,0.201571113184467,-0.798428886815533,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
87,DR,0.6857279358827707,-0.3142720641172293,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
87,DR.ofal,0.4368467644282392,-0.5631532355717608,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
87,DR.pfal,0.6623633859265617,-0.33763661407343826,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
87,DR.o&pfal,0.060658616336367,-0.939341383663633,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
88,IPW,0.9913786947357859,-0.008621305264214119,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
88,IPW.fal,0.4555295999442991,-0.5444704000557009,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
88,OR,0.9709488599843521,-0.029051140015647903,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
88,OR.fal,0.6863936149347687,-0.3136063850652313,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
88,DR,0.9832207969621296,-0.016779203037870394,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
88,DR.ofal,0.9924260445293218,-0.007573955470678184,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
88,DR.pfal,0.9643244478692007,-0.035675552130799315,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
88,DR.o&pfal,0.6186422720638314,-0.3813577279361686,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
89,IPW,1.0237918029967419,0.023791802996741884,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
89,IPW.fal,0.3531831387237301,-0.6468168612762699,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
89,OR,1.0438682161072497,0.04386821610724967,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
89,OR.fal,0.5576642006384651,-0.4423357993615349,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
89,DR,1.0536273843131088,0.05362738431310876,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
89,DR.ofal,1.0263605861386318,0.026360586138631792,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
89,DR.pfal,1.0457840897934647,0.04578408979346471,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
89,DR.o&pfal,0.44271915719652233,-0.5572808428034777,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
90,IPW,1.0533958418420448,0.05339584184204482,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
90,IPW.fal,0.6644598327058454,-0.3355401672941546,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
90,OR,1.09585972371337,0.09585972371337004,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
90,OR.fal,0.7919258959066965,-0.2080741040933035,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
90,DR,1.0901895785996334,0.09018957859963339,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
90,DR.ofal,1.0316557448376271,0.03165574483762712,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
90,DR.pfal,1.0998639952440898,0.09986399524408984,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
90,DR.o&pfal,0.7545604423539483,-0.24543955764605174,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
91,IPW,0.9393185009926717,-0.06068149900732833,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
91,IPW.fal,0.3989886144527424,-0.6010113855472576,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
91,OR,0.7204914930363007,-0.27950850696369933,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
91,OR.fal,0.61599918761985,-0.38400081238015005,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
91,DR,0.7261961740539946,-0.2738038259460054,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
91,DR.ofal,0.9139113686590294,-0.08608863134097056,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
91,DR.pfal,0.7126472582672339,-0.28735274173276615,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
91,DR.o&pfal,0.5504550021895096,-0.4495449978104904,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
92,IPW,1.2283458354377683,0.22834583543776832,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
92,IPW.fal,0.6983163191096652,-0.3016836808903348,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
92,OR,1.023063954382024,0.02306395438202391,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
92,OR.fal,0.8094427944113659,-0.1905572055886341,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
92,DR,1.0126152100461392,0.012615210046139191,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
92,DR.ofal,1.194552134508499,0.19455213450849906,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
92,DR.pfal,1.030036555770687,0.03003655577068698,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
92,DR.o&pfal,0.7635200878865503,-0.23647991211344965,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
93,IPW,1.046665064180373,0.04666506418037297,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
93,IPW.fal,0.5018529475879834,-0.4981470524120166,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
93,OR,0.9283428537623944,-0.07165714623760555,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
93,OR.fal,0.6221980771953788,-0.3778019228046212,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
93,DR,0.9464660852621694,-0.053533914737830646,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
93,DR.ofal,1.0455294930469567,0.04552949304695675,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
93,DR.pfal,0.9229879407889557,-0.07701205921104426,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
93,DR.o&pfal,0.5903277520197759,-0.40967224798022406,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
94,IPW,0.8268083369816664,-0.17319166301833355,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
94,IPW.fal,0.595726044224068,-0.40427395577593195,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
94,OR,0.8702293893343274,-0.12977061066567264,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
94,OR.fal,0.7918122387948205,-0.20818776120517946,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
94,DR,0.8548363630978233,-0.1451636369021767,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
94,DR.ofal,0.8418674466608604,-0.15813255333913956,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
94,DR.pfal,0.8654398393817156,-0.13456016061828435,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
94,DR.o&pfal,0.717932987374434,-0.282067012625566,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
95,IPW,0.9696268309773128,-0.030373169022687163,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
95,IPW.fal,0.56009533419786,-0.43990466580214005,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
95,OR,0.971436166064803,-0.028563833935197014,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
95,OR.fal,0.7424832644098783,-0.25751673559012167,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
